"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_324","density_x","numeric","8607.04591376476","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_324","density_y","numeric","3.411848004976e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_325","density_x","numeric","8635.9651124872","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_325","density_y","numeric","3.3396645048328e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_326","density_x","numeric","8664.88431120964","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_326","density_y","numeric","3.27146519287891e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_327","density_x","numeric","8693.80350993208","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_327","density_y","numeric","3.20639841143257e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_328","density_x","numeric","8722.72270865452","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_328","density_y","numeric","3.14410334087352e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_329","density_x","numeric","8751.64190737696","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_329","density_y","numeric","3.08424148520836e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_330","density_x","numeric","8780.56110609941","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_330","density_y","numeric","3.0264934949109e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_331","density_x","numeric","8809.48030482185","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_331","density_y","numeric","2.97055674570623e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_332","density_x","numeric","8838.39950354429","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_332","density_y","numeric","2.916144354533e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_333","density_x","numeric","8867.31870226673","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_333","density_y","numeric","2.86298616428556e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_334","density_x","numeric","8896.23790098917","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_334","density_y","numeric","2.81091258674334e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_335","density_x","numeric","8925.15709971161","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_335","density_y","numeric","2.75959838919074e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_336","density_x","numeric","8954.07629843405","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_336","density_y","numeric","2.70883939373093e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_337","density_x","numeric","8982.99549715649","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_337","density_y","numeric","2.65851676116486e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_338","density_x","numeric","9011.91469587893","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_338","density_y","numeric","2.60855650750656e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_339","density_x","numeric","9040.83389460137","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_339","density_y","numeric","2.55892709070932e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_340","density_x","numeric","9069.75309332382","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_340","density_y","numeric","2.50963347708252e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_341","density_x","numeric","9098.67229204626","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_341","density_y","numeric","2.46070783828566e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_342","density_x","numeric","9127.5914907687","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_342","density_y","numeric","2.41221080487006e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_343","density_x","numeric","9156.51068949114","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_343","density_y","numeric","2.36423599507741e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_344","density_x","numeric","9185.42988821358","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_344","density_y","numeric","2.3167395838146e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_345","density_x","numeric","9214.34908693602","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_345","density_y","numeric","2.26968746822211e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_346","density_x","numeric","9243.26828565846","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_346","density_y","numeric","2.22299748016345e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_347","density_x","numeric","9272.1874843809","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_347","density_y","numeric","2.17653779545213e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_348","density_x","numeric","9301.10668310334","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_348","density_y","numeric","2.13012985448293e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_349","density_x","numeric","9330.02588182578","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_349","density_y","numeric","2.08355552216928e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_350","density_x","numeric","9358.94508054822","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_350","density_y","numeric","2.03656807619235e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_351","density_x","numeric","9387.86427927067","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_351","density_y","numeric","1.98880567588224e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_352","density_x","numeric","9416.78347799311","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_352","density_y","numeric","1.93999492454843e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_353","density_x","numeric","9445.70267671555","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_353","density_y","numeric","1.88996343959827e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_354","density_x","numeric","9474.62187543799","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_354","density_y","numeric","1.83855067814244e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_355","density_x","numeric","9503.54107416043","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_355","density_y","numeric","1.78565355525461e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_356","density_x","numeric","9532.46027288287","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_356","density_y","numeric","1.7312320048309e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_357","density_x","numeric","9561.37947160531","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_357","density_y","numeric","1.67531117666558e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_358","density_x","numeric","9590.29867032775","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_358","density_y","numeric","1.61798043978983e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_359","density_x","numeric","9619.21786905019","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_359","density_y","numeric","1.55936959774371e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_360","density_x","numeric","9648.13706777263","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_360","density_y","numeric","1.49962204596418e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_361","density_x","numeric","9677.05626649507","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_361","density_y","numeric","1.43917567471179e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_362","density_x","numeric","9705.97546521751","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_362","density_y","numeric","1.37832791281916e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_363","density_x","numeric","9734.89466393996","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_363","density_y","numeric","1.31739516170189e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_364","density_x","numeric","9763.8138626624","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_364","density_y","numeric","1.25670598882881e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_365","density_x","numeric","9792.73306138484","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_365","density_y","numeric","1.19659537633093e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_366","density_x","numeric","9821.65226010728","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_366","density_y","numeric","1.13739993563332e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_367","density_x","numeric","9850.57145882972","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_367","density_y","numeric","1.07945395064506e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_368","density_x","numeric","9879.49065755216","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_368","density_y","numeric","1.02326780514137e-05","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_369","density_x","numeric","9908.4098562746","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_369","density_y","numeric","9.69187040611205e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_370","density_x","numeric","9937.32905499704","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_370","density_y","numeric","9.1740679498482e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_371","density_x","numeric","9966.24825371948","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_371","density_y","numeric","8.68198971472497e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_372","density_x","numeric","9995.16745244192","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_372","density_y","numeric","8.2180690970691e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_373","density_x","numeric","10024.0866511644","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_373","density_y","numeric","7.78438551074758e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_374","density_x","numeric","10053.0058498868","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_374","density_y","numeric","7.38259299535209e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_375","density_x","numeric","10081.9250486092","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_375","density_y","numeric","7.01384920563815e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_376","density_x","numeric","10110.8442473317","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_376","density_y","numeric","6.6790946986564e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_377","density_x","numeric","10139.7634460541","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_377","density_y","numeric","6.38253904646691e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_378","density_x","numeric","10168.6826447766","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_378","density_y","numeric","6.11825937511191e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_379","density_x","numeric","10197.601843499","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_379","density_y","numeric","5.88449487173986e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_380","density_x","numeric","10226.5210422215","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_380","density_y","numeric","5.67890365169919e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_381","density_x","numeric","10255.4402409439","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_381","density_y","numeric","5.49864924775543e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_382","density_x","numeric","10284.3594396663","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_382","density_y","numeric","5.3405100628209e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_383","density_x","numeric","10313.2786383888","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_383","density_y","numeric","5.20100738147449e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_384","density_x","numeric","10342.1978371112","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_384","density_y","numeric","5.07654701513377e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_385","density_x","numeric","10371.1170358337","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_385","density_y","numeric","4.96417194941713e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_386","density_x","numeric","10400.0362345561","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_386","density_y","numeric","4.85965554003221e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_387","density_x","numeric","10428.9554332785","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_387","density_y","numeric","4.75947831406478e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_388","density_x","numeric","10457.874632001","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_388","density_y","numeric","4.66142378940255e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_389","density_x","numeric","10486.7938307234","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_389","density_y","numeric","4.56382484580647e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_390","density_x","numeric","10515.7130294459","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_390","density_y","numeric","4.46557042274011e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_391","density_x","numeric","10544.6322281683","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_391","density_y","numeric","4.36608236822762e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_392","density_x","numeric","10573.5514268907","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_392","density_y","numeric","4.26526509306977e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_393","density_x","numeric","10602.4706256132","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_393","density_y","numeric","4.16343120524813e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_394","density_x","numeric","10631.3898243356","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_394","density_y","numeric","4.06132652432648e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_395","density_x","numeric","10660.3090230581","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_395","density_y","numeric","3.95998393301723e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_396","density_x","numeric","10689.2282217805","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_396","density_y","numeric","3.8602755976649e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_397","density_x","numeric","10718.1474205029","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_397","density_y","numeric","3.76298723335811e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_398","density_x","numeric","10747.0666192254","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_398","density_y","numeric","3.66875670330223e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_399","density_x","numeric","10775.9858179478","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_399","density_y","numeric","3.57803206587652e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_400","density_x","numeric","10804.9050166703","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_400","density_y","numeric","3.49104892901434e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_401","density_x","numeric","10833.8242153927","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_401","density_y","numeric","3.40782643874093e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_402","density_x","numeric","10862.7434141152","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_402","density_y","numeric","3.32840444950603e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_403","density_x","numeric","10891.6626128376","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_403","density_y","numeric","3.2523086930797e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_404","density_x","numeric","10920.58181156","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_404","density_y","numeric","3.17872127171736e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_405","density_x","numeric","10949.5010102825","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_405","density_y","numeric","3.10706623111529e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_406","density_x","numeric","10978.4202090049","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_406","density_y","numeric","3.03676348831389e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_407","density_x","numeric","11007.3394077274","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_407","density_y","numeric","2.96726152223259e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_408","density_x","numeric","11036.2586064498","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_408","density_y","numeric","2.89806366609141e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_409","density_x","numeric","11065.1778051722","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_409","density_y","numeric","2.82874792249191e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_410","density_x","numeric","11094.0970038947","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_410","density_y","numeric","2.75898050925784e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_411","density_x","numeric","11123.0162026171","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_411","density_y","numeric","2.68840539583546e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_412","density_x","numeric","11151.9354013396","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_412","density_y","numeric","2.6170044734428e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_413","density_x","numeric","11180.854600062","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_413","density_y","numeric","2.54480984778676e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_414","density_x","numeric","11209.7737987844","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_414","density_y","numeric","2.47194476267395e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_415","density_x","numeric","11238.6929975069","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_415","density_y","numeric","2.39862800712207e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_416","density_x","numeric","11267.6121962293","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_416","density_y","numeric","2.32517173243283e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_417","density_x","numeric","11296.5313949518","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_417","density_y","numeric","2.25197827895226e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_418","density_x","numeric","11325.4505936742","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_418","density_y","numeric","2.17953554902263e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_419","density_x","numeric","11354.3697923966","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_419","density_y","numeric","2.10854539917653e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_420","density_x","numeric","11383.2889911191","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_420","density_y","numeric","2.03988107996257e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_421","density_x","numeric","11412.2081898415","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_421","density_y","numeric","1.97413000842214e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_422","density_x","numeric","11441.127388564","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_422","density_y","numeric","1.91201941376823e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_423","density_x","numeric","11470.0465872864","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_423","density_y","numeric","1.85427175827366e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_424","density_x","numeric","11498.9657860089","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_424","density_y","numeric","1.80158245008453e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_425","density_x","numeric","11527.8849847313","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_425","density_y","numeric","1.75459786910644e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_426","density_x","numeric","11556.8041834537","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_426","density_y","numeric","1.71389439558211e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_427","density_x","numeric","11585.7233821762","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_427","density_y","numeric","1.67995909408446e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_428","density_x","numeric","11614.6425808986","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_428","density_y","numeric","1.65417534527861e-06","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_429","density_x","numeric","11643.5617796211","overall","overall"
"2","CPRD GOLD","observation_period_ordinal","1st","overall","overall","Duration in days","density_429","density_y","numeric","1.63594727918048e-06","overall","overall"
