concept_id
783190
783191
783192
783193
783194
783195
783196
784399
784400
784401
784402
784411
784551
784552
784553
1318137
1318164
1318167
2009615
2026845
2026846
2027412
2027413
2027414
2903357
21020825
21020826
21020827
21020828
21020829
21030571
21030572
21030573
21030574
21038874
21040409
21040410
21040411
21050179
21050180
21050181
21050182
21050183
21050184
21050185
21060029
21060030
21060031
21060032
21060033
21060034
21068372
21069943
21069944
21069945
21069946
21069947
21069948
21077138
21078161
21079689
21079690
21079691
21079692
21089402
21089403
21097731
21099309
21099310
21099311
21099312
21099313
21099314
21109139
21109140
21109141
21109142
21109143
21109144
21118868
21118869
21118870
21128636
21128637
21128638
21128639
21138524
21138525
21138526
21138527
21138528
21148390
21148391
21148392
21148393
21148394
21155669
21158344
21158345
21158346
21158347
21158348
21158349
21158350
21158351
21158352
21158353
21166540
21168113
21168114
21168115
21168116
21168117
21176310
35129354
35129427
35129611
35129654
35129711
35129790
35129925
35129967
35130397
35130437
35130592
35130709
35130952
35131161
35131492
35131753
35131962
35132568
35133302
35133328
35133404
35133501
35133844
35134633
35135305
35136402
35136766
35137025
35137350
35138087
35138123
35139578
35139866
35141063
35141078
35141097
35141251
35141374
35141534
35141553
35142574
35143051
35143397
35143641
35143715
35143827
35143979
35144186
35144742
35144791
35144942
35145074
35145412
35145669
35146285
35146319
35146980
35147087
35147433
35147683
35147881
35148965
35149132
35149410
35149639
35150064
35150114
35150286
35150923
35151048
35151143
35151441
35151756
35152182
35152637
35153145
35153155
35153401
35153962
35153980
35153993
35154989
35155045
35155774
35156315
35156440
35156623
35156695
35158002
35158219
35158293
35158321
35158330
35159088
35159405
35159504
35159567
35159856
35159915
35160198
35160277
35160394
35160437
35160979
35161129
35161585
35161592
35161792
35742284
35745250
35745251
35745252
35745253
35749431
35753620
35753621
35754832
35757775
35761962
35766039
35770345
35770346
35770347
35770348
35770349
35770350
35770351
35774607
35774608
35781783
35782226
35828160
35828393
35828394
35829025
35829026
35829839
35831272
35831273
35831274
35831275
35831276
35831327
35831328
35868184
35868185
35868186
35868187
35868188
35868189
35868190
35868191
35868192
35868193
35868194
35868565
35868566
35868567
35868568
35868569
35868570
35868571
35868572
35868573
35868574
35868575
35868576
35868577
35868578
35868579
35868580
35868581
35868582
35868583
35868584
35868585
35868586
35868587
35868588
35868589
35868590
35868591
35868592
35868593
35868594
35868595
35868596
35868597
35868598
35868599
35868600
35868601
35884749
35887776
35887777
35887778
36261875
36262713
36264479
36267869
36270395
36272378
36272919
36274362
36278800
36278874
36278976
36278981
36279193
36279424
36279532
36279683
36279701
36403658
36407546
36407547
36408033
36408245
36410591
36410608
36410720
36410794
36410807
36410846
36780213
36786729
36786730
36879994
36882838
36888503
36893618
36895544
36895570
36919728
36920311
36920726
36922370
36923726
36924820
36927629
36928378
36929765
36930178
36930184
36932658
36933314
36934611
36934804
36934883
36935777
36939366
36940563
36941065
36942379
36943622
36946379
36947912
36948459
36948984
36950929
36950952
36952441
36956595
36958755
36959677
36965364
36966420
36967320
36967748
40066837
40066864
40066868
40066869
40066870
40163961
40163962
40163963
40163964
40163965
40163977
40163978
40165062
40165063
40165064
40165065
40165066
40165067
40165068
40165069
40165070
40165073
40165074
40165075
40165076
40165077
40165078
40165079
40165080
40165081
40165082
40165083
40165084
40165085
40165086
40165087
40165088
40165089
40165090
40165091
40165092
40165093
40165094
40165095
40165096
40165097
40165098
40165099
40715038
40715039
40740648
40740649
40740650
40740651
40740652
40740653
40740708
40740709
40740710
40740711
40740712
40740713
40740714
40740715
40740716
40740717
40740718
40740719
40740720
40835035
40874076
40905015
40928352
40936269
40946869
40953106
40977853
40990902
40998777
40998778
41009203
41009204
41009205
41021874
41021875
41021876
41029797
41053122
41060961
41060962
41071595
41078034
41134410
41134411
41155219
41175214
41209895
41209896
41217620
41228119
41240887
41240888
41271714
41279407
41279408
41310725
41310726
41321316
41321317
41321318
42628857
42628858
42628859
42628860
42628863
42628864
42628865
42628866
42920378
42920379
42920380
42920705
42920706
42920707
42920709
42921348
42921349
42952814
42952815
42952816
42952817
42952818
42952819
42952820
42952821
42952822
42952823
42952824
42952825
42952826
42952827
42952828
42952829
42952830
42952831
42952832
42952833
42952834
42952835
42952836
43028511
43028512
43028513
43041083
43041084
43041085
43041086
43041087
43041088
43133516
43133517
43133518
43144406
43144407
43153083
43155606
43155607
43155608
43164112
43166532
43166533
43166534
43166535
43166536
43166537
43166538
43175147
43175148
43175149
43175150
43177566
43177567
43177568
43177569
43188529
43188530
43197038
43199556
43199557
43207936
43207937
43207938
43210344
43210345
43210346
43210347
43210348
43210349
43210350
44036775
44075666
44127511
