concept_id
1972563
2908787
2908788
2908789
2908790
2908791
2908792
21021526
21021527
21031243
21031244
21031245
21080398
21090125
21100038
21119600
21129392
21159040
35749205
35753367
35757563
35757564
35761718
35770116
36037003
36057247
36057248
36057249
36057250
36057251
36057252
36057253
36057254
36057255
36057256
36419364
36419365
36782247
36782248
36782249
36782250
36782251
36782252
36782253
36782254
36782255
36931537
36934706
36934937
36942600
36947425
36950257
40241186
40241187
40241188
40241189
40241190
40241191
40241192
40721066
40721808
40721809
40721810
40721811
40721812
40721813
40721814
40721815
40721816
40721817
40721818
40833960
40870843
40913696
40945007
41007327
41007328
41007329
41007330
41007331
41057780
41069665
41069666
41108852
41114781
41152146
41163802
41163803
41177301
41177302
41214511
41214512
41245437
41270624
41288076
41288077
41288078
41301698
41301699
41307494
41307495
41307496
42613228
42613483
42658023
43037041
43037042
43037043
43137002
43147965
43159129
43169992
43169993
43169994
43181048
43181049
43191988
43203039
43263829
43269300
43296393
44025788
44049089
44178084
44185518
44185519
46287537
46287538
46287539
46287540
